NTD ID,Agency Name,Mode,UPT,VRH,VRM,PMT,OE,Fare,Year,AC,Cost_per_VRH,Cost_per_VRM,Productivity,Subsidy_per_trip,Farebox_recovery,COVID
4R06-41048,Kerr Area Transportation Authority,DR,152072.0,114046.0,1975170.0,0.0,3086628.0,179689.0,2018,20.297148719027827,27.064763341107973,1.5627151080666475,1.333426862844817,19.11554395286443,0.058215308096732095,0
4R06-41048,Kerr Area Transportation Authority,MB,31950.0,9362.0,123558.0,0.0,239635.0,0.0,2018,7.5003129890453835,25.596560563982056,1.9394535359911944,3.412732322153386,7.5003129890453835,0.0,0
4R06-41064,Moore County,DR,29102.0,17908.0,374233.0,0.0,824630.0,42065.0,2018,28.335853205965225,46.04813491177128,2.2035202667856657,1.6250837614473979,26.890419902412205,0.051010756339206674,0
4R06-41064,Moore County,MB,4808.0,2760.0,44848.0,0.0,70979.0,6481.0,2018,14.762687188019967,25.717028985507245,1.5826569746699963,1.7420289855072464,13.414725457570716,0.09130869693853111,0
4R06-41066,Swain County  Focal Point on Aging Inc,DR,13555.0,5377.0,80125.0,0.0,196031.0,1872.0,2018,14.461895979343415,36.45731820717872,2.4465647425897035,2.52092244746141,14.323791958686831,0.009549510026475404,0
4R06-41066,Swain County  Focal Point on Aging Inc,MB,6712.0,2492.0,53242.0,0.0,189361.0,5830.0,2018,28.2123063170441,75.98756019261637,3.5566094436722886,2.693418940609952,27.34371275327771,0.030787754606281123,0
4R06-41069,Cherokee County,DR,25150.0,11932.0,216866.0,0.0,457003.0,2262.0,2018,18.171093439363815,38.30062018102581,2.1073058939621703,2.107777405296681,18.081153081510934,0.004949639280267306,0
4R06-41069,Cherokee County,MB,11856.0,1647.0,22702.0,0.0,83710.0,309.0,2018,7.060560053981106,50.82574377656345,3.6873403224385517,7.198542805100182,7.034497300944669,0.0036913152550471866,0
4R06-41082,Transp. Administration of Cleveland County. Inc,DR,59990.0,40810.0,646045.0,0.0,1727682.0,0.0,2018,28.799499916652774,42.33477088948787,2.6742440542067505,1.4699828473413379,28.799499916652774,0.0,0
4R06-41082,Transp. Administration of Cleveland County. Inc,MB,4443.0,2097.0,23888.0,0.0,133651.0,3839.0,2018,30.081251406707178,63.73438245112065,5.594901205626256,2.1187410586552216,29.217195588566284,0.028724064915339204,0
4R06-41127,AppalCart,DR,36618.0,13521.0,206383.0,0.0,628683.0,7949.0,2018,17.168687530722597,46.496782782338585,3.0461956653406532,2.708231639671622,16.951608498552623,0.012643892072793443,0
4R06-41127,AppalCart,MB,1782035.0,55860.0,663932.0,0.0,2963756.0,0.0,2018,1.6631300732028271,53.05685642678124,4.463945102811734,31.901808091657717,1.6631300732028271,0.0,0
4R06-41134,"Yadkin Valley Economic Development District, Inc.",DR,105219.0,78328.0,1353483.0,0.0,4276112.0,54225.0,2018,40.64011252720516,54.59238075783883,3.1593392750407654,1.3433127361862935,40.12475883633184,0.012680912006046614,0
4R06-41134,"Yadkin Valley Economic Development District, Inc.",MB,4364.0,7858.0,137472.0,0.0,290928.0,8581.0,2018,66.66544454628782,37.02316110969712,2.11627094972067,0.555357597353016,64.69912923923006,0.029495270307430016,0
4R06-41150,Lee County,DR,63569.0,27795.0,457940.0,0.0,838241.0,45438.0,2018,13.186317230096432,30.157978053606765,1.8304603223129667,2.2870660190681775,12.471534867624156,0.05420636785840826,0
4R06-41167,Jackson County,DR,17262.0,11524.0,183974.0,0.0,548945.0,28257.0,2018,31.800776271579192,47.63493578618535,2.983818365638623,1.49791738979521,30.16382806163828,0.05147510224157247,0
4R06-41167,Jackson County,MB,9538.0,2660.0,39089.0,0.0,128767.0,5787.0,2018,13.500419375131054,48.408646616541354,3.2942004144388446,3.585714285714286,12.893688404277626,0.04494163877390946,0
4R06-41191,Macon County,DR,33486.0,17256.0,312316.0,0.0,612237.0,58626.0,2018,18.283372155527683,35.479659248956885,1.9603126320777673,1.9405424200278165,16.532610643253896,0.09575703526575492,0
4R06-41191,Macon County,MB,13544.0,4403.0,64792.0,0.0,139612.0,14959.0,2018,10.308033077377436,31.70838064955712,2.1547721940980367,3.0760844878491937,9.203558771411695,0.10714695011890095,0
4R06-44931,"City of Wilson, NC",DR,55607.0,31120.0,471645.0,0.0,1407091.0,27836.0,2018,25.304206304961607,45.215006426735215,2.9833688473322098,1.786857326478149,24.803621846170447,0.019782657980187492,0
4R06-44931,"City of Wilson, NC",MB,80126.0,11801.0,176955.0,0.0,1043113.0,51535.0,2018,13.018408506602102,88.39191593932718,5.8947924613602325,6.789763579357682,12.375234006439857,0.049405002142625006,0
4R07-40235,"Aiken Area Council on Aging, Inc.",DR,34529.0,17652.0,280450.0,0.0,457376.0,0.0,2018,13.24614092501955,25.910718332200318,1.6308646817614547,1.956095626557897,13.24614092501955,0.0,0
4R07-40235,"Aiken Area Council on Aging, Inc.",MB,3842.0,3940.0,66320.0,0.0,393848.0,0.0,2018,102.51119208745445,99.96142131979695,5.938600723763571,0.9751269035532995,102.51119208745445,0.0,0
4R07-40952,Williamsburg County Transit System,DR,93556.0,43347.0,700390.0,0.0,862949.0,18372.0,2018,9.223876608662192,19.90792903776501,1.2320978312083268,2.15830391953307,9.027502244644918,0.02128978653431431,0
4R07-40952,Williamsburg County Transit System,MB,81254.0,22147.0,345369.0,0.0,960217.0,201850.0,2018,11.817473601299628,43.35652684336479,2.7802640074818528,3.668849054047952,9.333288207349792,0.21021289979244276,0
4R08-40954,South Central Tennessee Development District,DR,188159.0,131855.0,2093637.0,0.0,5052234.0,271600.0,2018,26.850876120727683,38.316590193773465,2.4131375209742663,1.4270145235296348,25.407416068325194,0.053758396780513334,0
4R08-40954,South Central Tennessee Development District,MB,43573.0,21752.0,498723.0,0.0,1788813.0,64698.0,2018,41.05324398136461,82.23671386539169,3.586786653112048,2.0031721221037144,39.56842540105111,0.036168118187870954,0
4R08-40978,Upper-Cumberland Human Resource Agency ,DR,153035.0,93530.0,2524933.0,0.0,4813326.0,102910.0,2018,31.452452053451825,51.46291029616166,1.9063183062679288,1.63621297979258,30.779991505211225,0.021380226479569428,0
4R08-40978,Upper-Cumberland Human Resource Agency ,MB,74516.0,27938.0,379237.0,0.0,758414.0,54559.0,2018,10.177867840463794,27.146324003149832,1.999841787589291,2.6671916386283914,9.445689516345483,0.07193828173003136,0
4R08-41136,Pigeon Forge Fun Time Trolleys,DR,4.0,1.0,17.0,0.0,41.0,4.0,2018,10.25,41.0,2.411764705882353,4.0,9.25,0.0975609756097561,0
4R08-41136,Pigeon Forge Fun Time Trolleys,MB,2967737.0,45495.0,507930.0,0.0,2671280.0,443187.0,2018,0.9001067143079053,58.71590284646665,5.259149882857874,65.23215737993186,0.7507717159573102,0.1659081039801144,0
4R09-41182,Comerio,DR,1274.0,650.0,3120.0,0.0,15636.0,0.0,2018,12.273155416012559,24.055384615384614,5.0115384615384615,1.96,12.273155416012559,0.0,0
4R09-41182,Comerio,MB,40745.0,4492.0,34729.0,0.0,110641.0,0.0,2018,2.715449748435391,24.630676758682103,3.185838924241988,9.070569902048085,2.715449748435391,0.0,0
4R09-44942,Municipality of Coamo,DR,128.0,137.0,1197.0,0.0,6511.0,0.0,2018,50.8671875,47.52554744525548,5.439431913116124,0.9343065693430657,50.8671875,0.0,0
4R09-44942,Municipality of Coamo,MB,1100.0,956.0,19005.0,0.0,67540.0,0.0,2018,61.4,70.64853556485356,3.5538016311496974,1.1506276150627615,61.4,0.0,0
5R01-50232,City of Macomb,DR,20023.0,14479.0,182764.0,0.0,764443.0,9457.0,2018,38.178245018229035,52.796671040817735,4.182678207962181,1.382899371503557,37.705938171103234,0.012371098957018378,0
5R01-50232,City of Macomb,MB,1081141.0,30714.0,354479.0,0.0,1561297.0,0.0,2018,1.4441196846664774,50.83339845021814,4.404483763495158,35.20026697922771,1.4441196846664774,0.0,0
5R01-50250,Lee County,DR,83617.0,45814.0,664644.0,0.0,1235959.0,30466.0,2018,14.781192819641939,26.977757890601126,1.8595804671372946,1.8251407866590998,14.41684107298755,0.02464968498145974,0
5R01-50250,Lee County,MB,2752.0,631.0,17461.0,0.0,39289.0,9148.0,2018,14.276526162790697,62.264659270998415,2.250100223354905,4.361331220285262,10.952398255813954,0.23283870803532797,0
5R01-50258,City of Quincy,DR,40705.0,17480.0,247529.0,0.0,846267.0,8080.0,2018,20.79024689841543,48.41344393592677,3.4188600123621877,2.328661327231121,20.591745485812552,0.009547814105950013,0
5R01-50258,City of Quincy,MB,296255.0,29892.0,382422.0,0.0,2039296.0,85061.0,2018,6.883583399436296,68.22213301217717,5.3325802385846,9.910845711227084,6.596462506961908,0.04171096299899573,0
5R01-50283,Warren County,DR,48738.0,11797.0,114267.0,0.0,571151.0,20968.0,2018,11.718802577044606,48.41493600067814,4.998389736319322,4.131389336271933,11.288583856539045,0.036711832772769376,0
5R01-50283,Warren County,MB,6510.0,1956.0,17739.0,0.0,63461.0,2329.0,2018,9.748233486943164,32.444274028629856,3.577484638367439,3.3282208588957056,9.39047619047619,0.03669970533083311,0
5R01-50304,Fulton County,DR,25631.0,3705.0,74555.0,0.0,382582.0,10877.0,2018,14.926534274901487,103.26099865047233,5.131540473475957,6.917948717948718,14.502165346650541,0.028430506401242086,0
5R01-50315,Shawnee Mass Transit District,DR,148248.0,50612.0,1540218.0,0.0,3535701.0,122206.0,2018,23.849906912740813,69.8589464949024,2.295584780855697,2.929107721488975,23.025572014462252,0.03456344300606867,0
5R01-50315,Shawnee Mass Transit District,MB,2182.0,8768.0,198638.0,0.0,186090.0,8496.0,2018,85.28414298808433,21.223768248175183,0.9368298110129986,0.2488594890510949,81.3904674610449,0.04565532806706432,0
5R01-50327,South Central Illinois Mass Transit District,DR,437500.0,68284.0,1251264.0,0.0,6795021.0,271536.0,2018,15.531476571428572,99.5111739206842,5.430525452662268,6.407064612500732,14.910822857142858,0.03996102440301509,0
5R01-50327,South Central Illinois Mass Transit District,MB,85123.0,32135.0,943736.0,0.0,2029682.0,62379.0,2018,23.84410793792512,63.161101602613975,2.1506883280917544,2.6489186245526684,23.111297769110582,0.030733385821030093,0
5R01-50328,Kankakee County,DR,17767.0,9312.0,124783.0,0.0,356397.0,9413.0,2018,20.059492317217313,38.2728737113402,2.8561342490563617,1.9079682130584192,19.529689874486408,0.026411557897513167,0
5R01-50328,Kankakee County,MB,18937.0,3584.0,107520.0,0.0,281702.0,16475.0,2018,14.875745894281037,78.59988839285714,2.6199962797619047,5.283761160714286,14.005755927549242,0.058483787832532254,0
5R01-50338,McLean County,DR,109940.0,39533.0,598880.0,0.0,2067003.0,22504.0,2018,18.801191559032198,52.285508309513574,3.451447702377772,2.780967799053955,18.5964980898672,0.010887260444227706,0
5R01-50338,McLean County,MB,20173.0,4455.0,72350.0,0.0,255472.0,9050.0,2018,12.664055916323798,57.34500561167228,3.5310573600552866,4.5281705948372615,12.215436474495613,0.035424625790693304,0
5R01-50411,Logan County,DR,5249.0,2341.0,32304.0,0.0,191681.0,6769.0,2018,36.51762240426748,81.87996582656984,5.933661466072313,2.2422041862451945,35.22804343684511,0.035313880874995436,0
5R01-50411,Logan County,MB,1813.0,1399.0,19136.0,0.0,112575.0,3561.0,2018,62.093215664644234,80.46819156540386,5.882890886287625,1.295925661186562,60.12906784335356,0.03163224516988674,0
5R01-50502,City of Galesburg,DR,18715.0,10869.0,109114.0,0.0,616398.0,11817.0,2018,32.93604060913706,56.71156500138007,5.649119269754569,1.7218695372159352,32.304621960993856,0.019171055065071593,0
5R01-50502,City of Galesburg,MB,130545.0,13508.0,214928.0,0.0,1084374.0,53722.0,2018,8.306514994829369,80.27642878294344,5.045289585349512,9.664273023393545,7.894994063349802,0.04954194770438981,0
5R02-50249,City of Richmond,DR,16503.0,5897.0,76180.0,0.0,174615.0,6578.0,2018,10.580803490274496,29.610819060539256,2.2921370438435287,2.7985416313379683,10.182209295279646,0.037671448615525585,0
5R02-50249,City of Richmond,MB,200284.0,18525.0,230390.0,0.0,989487.0,188130.0,2018,4.94041960416209,53.41360323886639,4.294834845262381,10.811551956815114,4.001103433124962,0.19012882433018322,0
5R02-50281,Cass Area Transit,DR,137840.0,53781.0,800113.0,0.0,1482545.0,123263.0,2018,10.755549912942541,27.566333835369367,1.8529195251170771,2.562986928469162,9.86130295995357,0.08314283883457163,0
5R02-50281,Cass Area Transit,MB,13642.0,3314.0,31075.0,0.0,53977.0,0.0,2018,3.9566779064653277,16.287567893783947,1.736991150442478,4.116475558237779,3.9566779064653277,0.0,0
5R02-50308,Monroe County Rural Transit,DR,60210.0,28021.0,380765.0,0.0,1141878.0,50586.0,2018,18.964922770303936,40.750794047321655,2.9989048363163633,2.148745583669391,18.124763328350774,0.04430070462869063,0
5R02-50308,Monroe County Rural Transit,MB,16841.0,5638.0,76198.0,0.0,230399.0,10112.0,2018,13.68083843002197,40.86537779354381,3.023688285781779,2.9870521461511172,13.080399026186093,0.04388907937968481,0
5R02-50324,"Lifetime Resources, Inc.",DR,70115.0,38214.0,700210.0,0.0,1599968.0,65749.0,2018,22.819197033445054,41.868634531846965,2.2849830765056196,1.8347987648505784,21.881466162732654,0.04109394687893758,0
5R02-50324,"Lifetime Resources, Inc.",MB,12100.0,4315.0,57895.0,0.0,136985.0,10933.0,2018,11.321074380165289,31.746234067207418,2.3660937904827706,2.8041714947856313,10.417520661157024,0.079811658210753,0
5R02-50347,Southern Indiana Transit System,DR,19380.0,8955.0,218852.0,0.0,654173.0,37216.0,2018,33.75505675954592,73.05114461194863,2.9891113629301995,2.164154103852596,31.83472652218782,0.05689014985332626,0
5R02-50347,Southern Indiana Transit System,MB,10092.0,4501.0,100308.0,0.0,234271.0,915.0,2018,23.21353547364249,52.04865585425461,2.3355166088447583,2.242168407020662,23.122869599682918,0.0039057331039693347,0
5R02-50483,Franklin County Public Transportation,DR,27297.0,9950.0,247352.0,0.0,447783.0,22977.0,2018,16.404110341795803,45.00331658291457,1.8103067693004302,2.7434170854271356,15.562369491152873,0.05131280106658806,0
5R03-50233,Thunderbay Transportation Authority,DR,133340.0,30974.0,501931.0,0.0,1598348.0,119455.0,2018,11.987010649467527,51.60289274875702,3.184397855482128,4.304900884612901,11.091142942852857,0.07473654047804358,0
5R03-50233,Thunderbay Transportation Authority,MB,3924.0,1608.0,20647.0,0.0,64449.0,7079.0,2018,16.424311926605505,40.08022388059702,3.121470431539691,2.4402985074626864,14.620285423037716,0.1098387872581421,0
5R03-50241,Eastern Upper Peninsula Transportation Authority,DR,4954.0,4678.0,63769.0,0.0,85195.0,28134.0,2018,17.197214372224465,18.211842667806756,1.3359939782653014,1.0589995724668662,11.518167137666532,0.3302306473384588,0
5R03-50241,Eastern Upper Peninsula Transportation Authority,MB,34942.0,10094.0,200641.0,0.0,400413.0,117647.0,2018,11.459361227176464,39.668416881315636,1.9956688812356398,3.4616603923122646,8.092438898746494,0.293814136903647,0
5R03-50244,Isabella County Transportation Commission,DR,371190.0,82836.0,1185573.0,0.0,5167584.0,383192.0,2018,13.921668148387619,62.38331160365059,4.358722744192049,4.481022743734608,12.889334303187047,0.07415302779790324,0
5R03-50244,Isabella County Transportation Commission,MB,154546.0,11431.0,135503.0,0.0,588083.0,20689.0,2018,3.805229510954667,51.446330154842094,4.3399998524017915,13.519902020820576,3.6713599834353525,0.03518040820768497,0
5R03-50260,Eaton County Transportation Authority,DR,139086.0,39524.0,747457.0,0.0,2331413.0,166181.0,2018,16.762384424025424,58.987273555308164,3.119126585208246,3.519026414330533,15.567576894870799,0.07127909126353846,0
5R03-50260,Eaton County Transportation Authority,MB,3845.0,3380.0,100658.0,0.0,186433.0,4642.0,2018,48.48712613784135,55.15769230769231,1.8521428997198435,1.1375739644970415,47.27984395318595,0.024899025387136398,0
5R03-50282,Kalkaska Public Transit Authority,DR,42280.0,5694.0,124577.0,0.0,496536.0,86689.0,2018,11.74399243140965,87.20337197049525,3.98577586552895,7.425360028099754,9.69363765373699,0.1745875424944012,0
5R03-50282,Kalkaska Public Transit Authority,MB,49640.0,3446.0,73364.0,0.0,262508.0,62773.0,2018,5.288235294117647,76.17759721416135,3.5781582247423804,14.405107370864771,4.02367042707494,0.23912795038627394,0
5R03-50337,Branch Area Transit Authority,DR,104488.0,25438.0,341790.0,0.0,1514236.0,153450.0,2018,14.491960799326238,59.526535104961084,4.430311009684309,4.107555625442251,13.023371104815864,0.10133823261367449,0
5R03-50337,Branch Area Transit Authority,MB,14094.0,2008.0,23019.0,0.0,101058.0,8593.0,2018,7.170285227756492,50.32768924302789,4.390199400495243,7.018924302788845,6.5605931602100185,0.0850303785944705,0
5R03-50355,Barry County Transit,DR,102862.0,29129.0,512810.0,0.0,1614756.0,266024.0,2018,15.698275359219148,55.434652751553436,3.1488387511943996,3.531257509698239,13.112053041939687,0.16474563339600534,0
5R03-50355,Barry County Transit,MB,1664.0,72.0,820.0,0.0,2443.0,0.0,2018,1.4681490384615385,33.93055555555556,2.979268292682927,23.11111111111111,1.4681490384615385,0.0,0
5R03-50383,Van Buren Public Transit,DR,72591.0,32891.0,478337.0,0.0,1598937.0,291880.0,2018,22.02665619704922,48.61320726034477,3.34269981205719,2.2070171171445074,18.00577206540756,0.18254627918423302,0
5R03-50383,Van Buren Public Transit,MB,19574.0,6082.0,81190.0,0.0,239358.0,9787.0,2018,12.228364156534179,39.355146333442946,2.948121689863284,3.2183492272278857,11.728364156534179,0.04088854352058423,0
5R03-50386,Houghton Motor Transit Line,DR,22614.0,9135.0,69049.0,0.0,354774.0,54503.0,2018,15.688246219156275,38.836781609195405,5.138003446827615,2.4755336617405583,13.278102060670381,0.15362737968396784,0
5R03-50386,Houghton Motor Transit Line,MB,52055.0,2422.0,28055.0,0.0,143079.0,63067.0,2018,2.7486120449524543,59.07473162675475,5.099946533594725,21.4925681255161,1.5370665642109307,0.4407844617309319,0
5R03-50413,Bay Area Transportation Authority,DR,109648.0,36794.0,623536.0,0.0,2264892.0,155701.0,2018,20.65602655771195,61.55601456759254,3.632335582869313,2.980051095287275,19.236018896833503,0.0687454412837345,0
5R03-50413,Bay Area Transportation Authority,MB,423019.0,109674.0,1538673.0,0.0,5588975.0,384218.0,2018,13.21211340388966,50.959890220106864,3.6323344856249506,3.857058190637708,12.303837416286266,0.06874570024020504,0
5R03-50427,Marquette County Transit Authority,DR,39767.0,15457.0,236569.0,0.0,1081593.0,108586.0,2018,27.19825483441044,69.9743158439542,4.571998021718822,2.572750210260723,24.467699348706212,0.10039451068932584,0
5R03-50427,Marquette County Transit Authority,MB,308277.0,31381.0,672954.0,0.0,2030350.0,120785.0,2018,6.586122221249071,64.69997769350881,3.0170710033672434,9.823683120359453,6.194315501967386,0.05948974314773315,0
5R03-50436,St. Joseph County Transportation Authority,DR,61481.0,38385.0,758158.0,0.0,1501662.0,257215.0,2018,24.424814170231453,39.12106291520125,1.9806715750542763,1.6016933698059137,20.241163936826013,0.17128688080273724,0
5R03-50436,St. Joseph County Transportation Authority,MB,31926.0,9159.0,145750.0,0.0,357787.0,32567.0,2018,11.206759381068721,39.06398078392838,2.4547993138936537,3.485751719620046,10.186681701434567,0.09102343014139698,0
5R03-50437,Big Rapids Dial-A-Ride,DR,74791.0,10404.0,119985.0,0.0,514314.0,82555.0,2018,6.876683023358425,49.43425605536332,4.286485810726341,7.188677431757016,5.77287374149296,0.16051478279805723,0
5R03-50437,Big Rapids Dial-A-Ride,MB,62743.0,1921.0,25982.0,0.0,111020.0,0.0,2018,1.7694404156638988,57.79281624154086,4.272958201832037,32.66163456533056,1.7694404156638988,0.0,0
5R03-50457,Benzie Transportation Authority,DR,73914.0,24886.0,495054.0,0.0,1317303.0,120186.0,2018,17.822104066888546,52.93349674515792,2.660927898774679,2.9701036727477295,16.19607922721,0.09123641257933823,0
5R03-50457,Benzie Transportation Authority,MB,21132.0,4900.0,94600.0,0.0,237640.0,21455.0,2018,11.245504448230172,48.49795918367347,2.5120507399577168,4.3126530612244895,10.230219572212757,0.09028362228581047,0
5R03-55322,Western-Washtenaw Area Value Express,DR,36655.0,17069.0,214902.0,0.0,514287.0,56282.0,2018,14.030473332423954,30.129884586091745,2.393123377167267,2.1474603081609938,12.495021143090984,0.10943694862985065,0
5R03-55322,Western-Washtenaw Area Value Express,MB,2860.0,2539.0,40214.0,0.0,81119.0,2370.0,2018,28.363286713286712,31.949192595510045,2.0171830705724374,1.1264277274517527,27.534615384615385,0.029216336493299966,0
5R04-50231,Rainbow Rider Transit Board,DR,85019.0,23389.0,309872.0,0.0,1157889.0,105586.0,2018,13.619179242287018,49.50570781136432,3.736668689007074,3.6349993586728804,12.377268610545878,0.09118836088778803,0
5R04-50231,Rainbow Rider Transit Board,MB,88773.0,30351.0,398369.0,0.0,1450136.0,145810.0,2018,16.335327182814595,47.778854074000854,3.6401828455527414,2.9248789166749036,14.692823268336094,0.10054918986908815,0
5R04-50264,Isanti County,DR,13828.0,3999.0,37884.0,0.0,285717.0,7766.0,2018,20.66220711599653,71.44711177794449,7.5418910357934745,3.457864466116529,20.10059299971073,0.02718074178295306,0
5R04-50264,Isanti County,MB,51855.0,17021.0,376453.0,0.0,1342348.0,51973.0,2018,25.88656831549513,78.86422654368134,3.5657784637126015,3.046530756124787,24.884292739369396,0.038717977752415915,0
5R04-50297,Kanabec County,DR,2028.0,259.0,1561.0,0.0,29228.0,1748.0,2018,14.41222879684418,112.84942084942085,18.723894939141577,7.8301158301158305,13.550295857988166,0.05980566579991789,0
5R04-50297,Kanabec County,MB,49663.0,16510.0,192895.0,0.0,920258.0,27385.0,2018,18.530052554215413,55.73943064809207,4.77077166334016,3.0080557238037553,17.978636006685058,0.029757959181012282,0
5R04-50321,Volunteer Interfaith Network Effort,DR,2138.0,1220.0,24432.0,0.0,247011.0,3723.0,2018,115.53367633302152,202.46803278688526,10.110142436149312,1.7524590163934426,113.79232927970065,0.015072203262202898,0
5R04-50321,Volunteer Interfaith Network Effort,MB,613.0,624.0,16597.0,0.0,132470.0,4371.0,2018,216.10114192495922,212.29166666666666,7.981562933060192,0.9823717948717948,208.97063621533442,0.03299615007171435,0
5R04-50322,"Brainerd, City of",DR,51519.0,9965.0,134668.0,0.0,705122.0,100009.0,2018,13.686639880432462,70.75985950827898,5.236002613835507,5.169994982438535,11.745433723480657,0.14183219357784893,0
5R04-50322,"Brainerd, City of",MB,26435.0,6168.0,113964.0,0.0,320406.0,31582.0,2018,12.120522035180631,51.94649805447471,2.8114667789828367,4.285830090791181,10.925818044259504,0.09856869097332759,0
5R04-50332,"Hibbing, City of",DR,26764.0,5995.0,70327.0,0.0,244349.0,28509.0,2018,9.12976386190405,40.75879899916597,3.4744692650049056,4.4643869891576315,8.064564340158421,0.11667328288636336,0
5R04-50332,"Hibbing, City of",MB,26858.0,3686.0,42591.0,0.0,158433.0,27390.0,2018,5.898912800655299,42.98236570808464,3.719870395153906,7.286489419424851,4.879104922183335,0.17288064986461155,0
5R04-50349,"Winona, City of",DR,1486.0,1736.0,11026.0,0.0,114958.0,5201.0,2018,77.3606998654105,66.22004608294931,10.426083801922728,0.8559907834101382,73.8606998654105,0.04524261034464761,0
5R04-50349,"Winona, City of",MB,234461.0,16213.0,209489.0,0.0,586885.0,124831.0,2018,2.5031241869649965,36.198421020169,2.801507477719594,14.46129649047061,1.970707281808062,0.2127009550422996,0
5R04-50353,"Tri-Valley Opportunity Council, Inc.",DR,165108.0,30668.0,362881.0,0.0,1893963.0,69211.0,2018,11.471055309252126,61.75697795748011,5.219239916115751,5.383722446850137,11.051869079632725,0.036542952528639684,0
5R04-50353,"Tri-Valley Opportunity Council, Inc.",MB,39462.0,7364.0,247810.0,0.0,533329.0,128533.0,2018,13.515001773858396,72.4238185768604,2.1521690004438883,5.358772406300924,10.257868329025392,0.24100133313583172,0
5R04-50397,Hubbard County,DR,35992.0,10789.0,107902.0,0.0,304780.0,17396.0,2018,8.467992887308291,28.249142645286867,2.824600100090823,3.3359903605524144,7.9846632585018895,0.05707723603911018,0
5R04-50397,Hubbard County,MB,5083.0,1785.0,38718.0,0.0,106957.0,16714.0,2018,21.04210112138501,59.91988795518207,2.762461904023968,2.8476190476190477,17.75388550068857,0.15626840692988772,0
5R04-50446,Wadena County Social Services,DR,57367.0,14751.0,160642.0,0.0,758731.0,49396.0,2018,13.225913852911953,51.43590265066775,4.723117242066209,3.8890244729170904,12.364861331427475,0.06510344245852615,0
5R04-50446,Wadena County Social Services,MB,9611.0,1838.0,45637.0,0.0,47494.0,7381.0,2018,4.941629382998648,25.84004352557127,1.0406906676600127,5.22905331882481,4.173655186765165,0.15540910430791258,0
5R04-50450,"Cedar Valley Services, Inc.",DR,144478.0,37060.0,420778.0,0.0,1686863.0,183713.0,2018,11.675569982973187,45.51708041014571,4.008914439443127,3.8984889368591475,10.404006146264484,0.10890807374398513,0
5R04-50450,"Cedar Valley Services, Inc.",MB,119971.0,22489.0,248420.0,0.0,1072210.0,127665.0,2018,8.937243167098716,47.67708657565921,4.316117864906207,5.334652496776202,7.873111001825441,0.11906716035105064,0
5R04-50471,"Southwestern MN Opportunity Council, Inc.",DR,23456.0,7795.0,32234.0,0.0,211411.0,2720.0,2018,9.013088335607094,27.121359846055164,6.558633740770615,3.009108402822322,8.89712653478854,0.012865934128309312,0
5R04-50471,"Southwestern MN Opportunity Council, Inc.",MB,3756.0,2712.0,45135.0,0.0,115726.0,955.0,2018,30.810969116080937,42.67182890855457,2.563996898194306,1.3849557522123894,30.55670926517572,0.008252251006688211,0
5R04-50474,"Tri-County Action Program, Inc.",DR,81077.0,19904.0,230242.0,0.0,1391895.0,59602.0,2018,17.16756910097808,69.93041599678456,6.045356624768722,4.073402331189711,16.43244076618523,0.04282075874976202,0
5R04-50474,"Tri-County Action Program, Inc.",MB,48316.0,11908.0,222811.0,0.0,945350.0,69968.0,2018,19.565982283301597,79.38780651662748,4.242833612344095,4.057440376217669,18.11784915969865,0.07401279949225155,0
5R04-50489,Paul Bunyan Transit,DR,87930.0,22832.0,320225.0,0.0,1255746.0,54282.0,2018,14.281200955305357,54.99938682550806,3.921448981185104,3.8511737911702872,13.663868986693961,0.04322689461085283,0
5R04-50489,Paul Bunyan Transit,MB,31025.0,3071.0,32755.0,0.0,217624.0,46241.0,2018,7.014472199838839,70.86421361120156,6.6439932834681725,10.102572451970042,5.5240290088638195,0.21248116016615815,0
5R04-50504,Productive Alternatives,DR,84773.0,18719.0,204900.0,0.0,853040.0,40996.0,2018,10.062637868189164,45.57081040653881,4.1632015617374325,4.528714140712645,9.579040496384462,0.04805870768076526,0
5R04-50504,Productive Alternatives,MB,62112.0,16106.0,277050.0,0.0,758339.0,37843.0,2018,12.209218830499742,47.08425431516205,2.7371918426276847,3.8564510120452007,11.599948480164864,0.04990248424517267,0
5R04-50510,"Three Rivers Community Action, Inc.",DR,143226.0,31667.0,367389.0,0.0,1643974.0,100961.0,2018,11.478181335790987,51.91442195345312,4.4747501966580385,4.522878706539931,10.773274405485038,0.06141277173483279,0
5R04-50510,"Three Rivers Community Action, Inc.",MB,190611.0,26465.0,384385.0,0.0,1410107.0,145285.0,2018,7.3978259386918905,53.28195730209711,3.66847561689452,7.202380502550539,6.635619140553273,0.10303118841336154,0
5R04-50520,"Arrowhead Economic Opportunity Agency, Inc.",DR,232795.0,52623.0,625354.0,0.0,3322440.0,40927.0,2018,14.271956012800961,63.136651274157686,5.312894776398648,4.423826083651635,14.096148972271742,0.0123183563886782,0
5R04-50520,"Arrowhead Economic Opportunity Agency, Inc.",MB,453357.0,81954.0,1984160.0,0.0,5709923.0,186446.0,2018,12.59476086174913,69.67229177343388,2.877753306184985,5.531847133757962,12.183504390579609,0.03265297973370219,0
